locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLHBOIPB_02924	CDS	363				hypothetical protein
GLHBOIPB_02925	CDS	180				hypothetical protein
GLHBOIPB_02926	CDS	852	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
GLHBOIPB_02927	CDS	249	ymgC			putative protein YmgC
GLHBOIPB_02928	CDS	267	ariR			putative two-component-system connector protein AriR
GLHBOIPB_02929	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
GLHBOIPB_02930	CDS	1203	bluF			Blue light- and temperature-regulated antirepressor BluF
GLHBOIPB_02931	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
GLHBOIPB_02932	CDS	405	ydfO		COG5562	putative protein YdfO
GLHBOIPB_02933	CDS	153	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GLHBOIPB_02934	CDS	156				hypothetical protein
GLHBOIPB_02935	CDS	759				hypothetical protein
GLHBOIPB_02936	CDS	915			COG0803	putative periplasmic iron-binding protein
GLHBOIPB_02937	CDS	828	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
GLHBOIPB_02938	CDS	858	mntB_2			Manganese transport system membrane protein MntB
GLHBOIPB_02939	CDS	858	mntB_3			Manganese transport system membrane protein MntB
GLHBOIPB_02940	CDS	294				hypothetical protein
GLHBOIPB_02941	CDS	279				hypothetical protein
GLHBOIPB_02942	CDS	2061				hypothetical protein
GLHBOIPB_02943	CDS	3483				hypothetical protein
GLHBOIPB_02944	CDS	573				hypothetical protein
GLHBOIPB_02945	CDS	600				hypothetical protein
GLHBOIPB_02946	CDS	699				hypothetical protein
GLHBOIPB_02947	CDS	330				hypothetical protein
GLHBOIPB_02948	CDS	2562				hypothetical protein
GLHBOIPB_02949	CDS	435				hypothetical protein
GLHBOIPB_02950	CDS	423				hypothetical protein
GLHBOIPB_02951	CDS	741				hypothetical protein
GLHBOIPB_02952	CDS	396				hypothetical protein
GLHBOIPB_02953	CDS	579				hypothetical protein
GLHBOIPB_02954	CDS	354				hypothetical protein
GLHBOIPB_02955	CDS	375				hypothetical protein
GLHBOIPB_02956	CDS	1029				hypothetical protein
GLHBOIPB_02957	CDS	348				hypothetical protein
GLHBOIPB_02958	CDS	1506				hypothetical protein
GLHBOIPB_02959	CDS	1593				hypothetical protein
GLHBOIPB_02960	CDS	207				hypothetical protein
GLHBOIPB_02961	CDS	1929				hypothetical protein
GLHBOIPB_02962	CDS	549	nohA		COG4220	Prophage DNA-packing protein NohA
GLHBOIPB_02963	CDS	354				hypothetical protein
GLHBOIPB_02964	CDS	327				hypothetical protein
GLHBOIPB_02965	CDS	294				hypothetical protein
GLHBOIPB_02966	CDS	462				hypothetical protein
GLHBOIPB_02967	CDS	498	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
GLHBOIPB_02968	CDS	216				hypothetical protein
GLHBOIPB_02969	CDS	1083	ompD_2		COG3203	Outer membrane porin protein OmpD
GLHBOIPB_02970	CDS	384				hypothetical protein
GLHBOIPB_02971	CDS	138	ylcG			putative protein YlcG
GLHBOIPB_02972	CDS	363	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
GLHBOIPB_02973	CDS	342				hypothetical protein
GLHBOIPB_02974	CDS	528				hypothetical protein
GLHBOIPB_02975	CDS	441				hypothetical protein
GLHBOIPB_02976	CDS	291				hypothetical protein
GLHBOIPB_02977	CDS	702				hypothetical protein
GLHBOIPB_02978	CDS	900				hypothetical protein
GLHBOIPB_02979	CDS	297				hypothetical protein
GLHBOIPB_02980	CDS	216				hypothetical protein
GLHBOIPB_02981	CDS	654			COG1974	putative HTH-type transcriptional regulator
GLHBOIPB_02982	CDS	558				hypothetical protein
GLHBOIPB_02983	CDS	750				hypothetical protein
GLHBOIPB_02984	CDS	273				hypothetical protein
GLHBOIPB_02985	CDS	582				hypothetical protein
GLHBOIPB_02986	CDS	201				hypothetical protein
GLHBOIPB_02987	CDS	369				hypothetical protein
GLHBOIPB_02988	CDS	165				hypothetical protein
GLHBOIPB_02989	CDS	144				hypothetical protein
GLHBOIPB_02990	CDS	297				hypothetical protein
GLHBOIPB_02991	CDS	786				hypothetical protein
GLHBOIPB_02992	CDS	681				hypothetical protein
GLHBOIPB_02993	CDS	183				hypothetical protein
GLHBOIPB_02994	CDS	192				hypothetical protein
GLHBOIPB_02995	CDS	282				hypothetical protein
GLHBOIPB_02996	CDS	222				hypothetical protein
GLHBOIPB_02997	CDS	765				hypothetical protein
GLHBOIPB_02998	CDS	255				hypothetical protein
GLHBOIPB_02999	CDS	534				hypothetical protein
GLHBOIPB_03000	CDS	252				hypothetical protein
GLHBOIPB_03001	CDS	741				hypothetical protein
GLHBOIPB_03002	CDS	285				hypothetical protein
GLHBOIPB_03003	CDS	240				hypothetical protein
GLHBOIPB_03004	CDS	237				hypothetical protein
GLHBOIPB_03005	CDS	1143				hypothetical protein
GLHBOIPB_03006	CDS	1251	icd_2	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GLHBOIPB_03007	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
GLHBOIPB_03008	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
GLHBOIPB_03009	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GLHBOIPB_03010	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
GLHBOIPB_03011	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GLHBOIPB_03012	CDS	672	phoP_1			Transcriptional regulatory protein PhoP
GLHBOIPB_03013	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
GLHBOIPB_03014	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
GLHBOIPB_03015	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
GLHBOIPB_03016	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GLHBOIPB_03017	CDS	864	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
GLHBOIPB_03018	CDS	267				hypothetical protein
GLHBOIPB_03019	CDS	657				hypothetical protein
GLHBOIPB_03020	CDS	294				hypothetical protein
GLHBOIPB_03021	CDS	279				hypothetical protein
GLHBOIPB_03022	CDS	2064				hypothetical protein
GLHBOIPB_03023	CDS	600	ompX_1		COG3637	Outer membrane protein X
GLHBOIPB_03024	CDS	3693				hypothetical protein
GLHBOIPB_03025	CDS	582				hypothetical protein
GLHBOIPB_03026	CDS	744				hypothetical protein
GLHBOIPB_03027	CDS	699				hypothetical protein
GLHBOIPB_03028	CDS	330				hypothetical protein
GLHBOIPB_03029	CDS	2562				hypothetical protein
GLHBOIPB_03030	CDS	414				hypothetical protein
GLHBOIPB_03031	CDS	432				hypothetical protein
GLHBOIPB_03032	CDS	747				hypothetical protein
GLHBOIPB_03033	CDS	396				hypothetical protein
GLHBOIPB_03034	CDS	534				hypothetical protein
GLHBOIPB_03035	CDS	354				hypothetical protein
GLHBOIPB_03036	CDS	384				hypothetical protein
GLHBOIPB_03037	CDS	1029				hypothetical protein
GLHBOIPB_03038	CDS	348				hypothetical protein
GLHBOIPB_03039	CDS	1506				hypothetical protein
GLHBOIPB_03040	CDS	1593				hypothetical protein
GLHBOIPB_03041	CDS	207				hypothetical protein
GLHBOIPB_03042	CDS	1929				hypothetical protein
GLHBOIPB_03043	CDS	510				hypothetical protein
GLHBOIPB_03044	CDS	354				hypothetical protein
GLHBOIPB_03045	CDS	327				hypothetical protein
GLHBOIPB_03046	CDS	459				hypothetical protein
GLHBOIPB_03047	CDS	132				hypothetical protein
GLHBOIPB_03048	CDS	147				hypothetical protein
GLHBOIPB_03049	CDS	534	rrrD_2	3.2.1.17	COG3772	Lysozyme RrrD
GLHBOIPB_03050	CDS	891				hypothetical protein
GLHBOIPB_03051	CDS	216				hypothetical protein
GLHBOIPB_03052	CDS	246				hypothetical protein
GLHBOIPB_03053	CDS	1962				hypothetical protein
GLHBOIPB_03054	CDS	336	iraM			Anti-adapter protein IraM
GLHBOIPB_03055	tRNA	75				tRNA-Arg(tct)
GLHBOIPB_03056	tRNA	76				tRNA-Met(cat)
GLHBOIPB_03057	CDS	822				hypothetical protein
GLHBOIPB_03058	CDS	363	rusA_2	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
GLHBOIPB_03059	CDS	1059				hypothetical protein
GLHBOIPB_03060	CDS	156	hokC_2			Toxic protein HokC
GLHBOIPB_03061	CDS	180				hypothetical protein
GLHBOIPB_03062	CDS	177				hypothetical protein
GLHBOIPB_03063	CDS	183				hypothetical protein
GLHBOIPB_03064	CDS	357				hypothetical protein
GLHBOIPB_03065	CDS	423				hypothetical protein
GLHBOIPB_03066	CDS	1071				hypothetical protein
GLHBOIPB_03067	CDS	426				hypothetical protein
GLHBOIPB_03068	CDS	243				hypothetical protein
GLHBOIPB_03069	CDS	339				hypothetical protein
GLHBOIPB_03070	CDS	237				hypothetical protein
GLHBOIPB_03071	CDS	129	ydfB			putative protein YdfB
GLHBOIPB_03072	CDS	219				hypothetical protein
GLHBOIPB_03073	CDS	204				hypothetical protein
GLHBOIPB_03074	CDS	189				hypothetical protein
GLHBOIPB_03075	CDS	192				hypothetical protein
GLHBOIPB_03076	CDS	2442				hypothetical protein
GLHBOIPB_03077	CDS	270				hypothetical protein
GLHBOIPB_03078	CDS	1119				hypothetical protein
GLHBOIPB_03079	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
GLHBOIPB_03080	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
GLHBOIPB_03081	CDS	462	ymfA			Inner membrane protein YmfA
GLHBOIPB_03082	CDS	789	ycfZ			Inner membrane protein YcfZ
GLHBOIPB_03083	CDS	822	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
GLHBOIPB_03084	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
GLHBOIPB_03085	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GLHBOIPB_03086	CDS	702	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GLHBOIPB_03087	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
GLHBOIPB_03088	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
GLHBOIPB_03089	CDS	3495	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
GLHBOIPB_03090	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
GLHBOIPB_03091	CDS	258	bhsA_2			Multiple stress resistance protein BhsA
GLHBOIPB_03092	CDS	633	comR			HTH-type transcriptional repressor ComR
GLHBOIPB_03093	CDS	540				hypothetical protein
GLHBOIPB_03094	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
GLHBOIPB_03095	CDS	543				hypothetical protein
GLHBOIPB_03096	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
GLHBOIPB_03097	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
GLHBOIPB_03098	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
GLHBOIPB_03099	CDS	354				hypothetical protein
GLHBOIPB_03100	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
GLHBOIPB_03101	CDS	2190	fhuE		COG4773	FhuE receptor
GLHBOIPB_03102	CDS	1434	ptsG_1		COG1263	PTS system glucose-specific EIICB component
GLHBOIPB_03103	CDS	798	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
GLHBOIPB_03104	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
GLHBOIPB_03105	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
GLHBOIPB_03106	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
GLHBOIPB_03107	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
GLHBOIPB_03108	CDS	1242	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GLHBOIPB_03109	CDS	237	acpP_2			Acyl carrier protein
GLHBOIPB_03110	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GLHBOIPB_03111	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GLHBOIPB_03112	CDS	954	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GLHBOIPB_03113	CDS	1041	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
GLHBOIPB_03114	CDS	174	rpmF		COG0333	50S ribosomal protein L32
GLHBOIPB_03115	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
GLHBOIPB_03116	CDS	585	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
GLHBOIPB_03117	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
GLHBOIPB_03118	CDS	3186	rne	3.1.26.12	COG1530	Ribonuclease E
GLHBOIPB_03119	CDS	954	flgL		COG1344	Flagellar hook-associated protein 3
GLHBOIPB_03120	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
GLHBOIPB_03121	CDS	942	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
GLHBOIPB_03122	CDS	1098	flgI			Flagellar P-ring protein
GLHBOIPB_03123	CDS	699	flgH			Flagellar L-ring protein
GLHBOIPB_03124	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
GLHBOIPB_03125	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
GLHBOIPB_03126	CDS	1206	flgE		COG1749	Flagellar hook protein FlgE
GLHBOIPB_03127	CDS	696	flgD		COG1843	Basal-body rod modification protein FlgD
GLHBOIPB_03128	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
GLHBOIPB_03129	CDS	417	flgB		COG1815	Flagellar basal body rod protein FlgB
GLHBOIPB_03130	CDS	660	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
GLHBOIPB_03131	CDS	294	flgM		COG2747	Negative regulator of flagellin synthesis
GLHBOIPB_03132	CDS	417	flgN		COG3418	Flagella synthesis protein FlgN
GLHBOIPB_03133	CDS	1536	murJ		COG0728	Lipid II flippase MurJ
GLHBOIPB_03134	CDS	924	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
GLHBOIPB_03135	CDS	648				hypothetical protein
GLHBOIPB_03136	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
GLHBOIPB_03137	CDS	1209	mdtH			Multidrug resistance protein MdtH
GLHBOIPB_03138	CDS	648	grxB		COG2999	Glutaredoxin 2
GLHBOIPB_03139	CDS	561	yceB			putative lipoprotein YceB
GLHBOIPB_03140	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
GLHBOIPB_03141	CDS	246	dinI			DNA damage-inducible protein I
GLHBOIPB_03142	CDS	255	bssS			Biofilm regulator BssS
GLHBOIPB_03143	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
GLHBOIPB_03144	CDS	111	yceO			putative protein YceO
GLHBOIPB_03145	CDS	567	yceJ		COG3038	Cytochrome b561 
GLHBOIPB_03146	CDS	576	yceI		COG2353	Protein YceI
GLHBOIPB_03147	CDS	1053				hypothetical protein
GLHBOIPB_03148	CDS	921	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
GLHBOIPB_03149	CDS	1227	sbnD			Staphyloferrin B transporter
GLHBOIPB_03150	CDS	375				hypothetical protein
GLHBOIPB_03151	CDS	228				hypothetical protein
GLHBOIPB_03152	CDS	2514	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
GLHBOIPB_03153	CDS	1503	mdoG		COG3131	Glucans biosynthesis protein G
GLHBOIPB_03154	CDS	1158	mdoC	2.1.-.-		Glucans biosynthesis protein C
GLHBOIPB_03155	CDS	1482	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
GLHBOIPB_03156	CDS	534	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
GLHBOIPB_03157	CDS	312	ymdA			putative protein YmdA
GLHBOIPB_03158	CDS	333	csgC			Curli assembly protein CsgC
GLHBOIPB_03159	CDS	459	csgA			Major curlin subunit
GLHBOIPB_03160	CDS	456	csgB			Minor curlin subunit
GLHBOIPB_03161	CDS	651	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
GLHBOIPB_03162	CDS	390	csgE			Curli production assembly/transport component CsgE
GLHBOIPB_03163	CDS	417	csgF			Curli production assembly/transport component CsgF
GLHBOIPB_03164	CDS	834	csgG		COG1462	Curli production assembly/transport component CsgG
GLHBOIPB_03165	CDS	522	ycdZ			Inner membrane protein YcdZ
GLHBOIPB_03166	CDS	555	ycdY		COG3381	Chaperone protein YcdY
GLHBOIPB_03167	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
GLHBOIPB_03168	CDS	939	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
GLHBOIPB_03169	tRNA	88				tRNA-Ser(gga)
GLHBOIPB_03170	CDS	828				hypothetical protein
GLHBOIPB_03171	CDS	198				hypothetical protein
GLHBOIPB_03172	CDS	489				hypothetical protein
GLHBOIPB_03173	CDS	378	cbtA_3			Cytoskeleton-binding toxin CbtA
GLHBOIPB_03174	CDS	369	cbeA_4			Cytoskeleton bundling-enhancing antitoxin CbeA
GLHBOIPB_03175	CDS	645				hypothetical protein
GLHBOIPB_03176	CDS	222				hypothetical protein
GLHBOIPB_03177	CDS	477				hypothetical protein
GLHBOIPB_03178	CDS	474	klcA_3			Antirestriction protein KlcA
GLHBOIPB_03179	CDS	147				hypothetical protein
GLHBOIPB_03180	CDS	822				hypothetical protein
GLHBOIPB_03181	CDS	456				hypothetical protein
GLHBOIPB_03182	CDS	2517				hypothetical protein
GLHBOIPB_03183	CDS	3120	flu		COG3468	Antigen 43
GLHBOIPB_03184	CDS	873	era_2			GTPase Era
GLHBOIPB_03185	CDS	297				hypothetical protein
GLHBOIPB_03186	CDS	234				hypothetical protein
GLHBOIPB_03187	CDS	543				hypothetical protein
GLHBOIPB_03188	CDS	1137	esiB_2			Secretory immunoglobulin A-binding protein EsiB
GLHBOIPB_03189	CDS	183				IS66 family transposase IS682
GLHBOIPB_03190	CDS	1263	yciC		COG0523	Putative metal chaperone YciC
GLHBOIPB_03191	CDS	792			COG5266	putative protein
GLHBOIPB_03192	CDS	1971	hemR_2		COG1629	Hemin receptor
GLHBOIPB_03193	CDS	894			COG3385	IS4 family transposase ISEc13
GLHBOIPB_03194	CDS	345			COG3385	IS4 family transposase ISEc13
GLHBOIPB_03195	CDS	117				hypothetical protein
GLHBOIPB_03196	tRNA	77				tRNA-Arg(tct)
GLHBOIPB_03197	CDS	435				hypothetical protein
GLHBOIPB_03198	CDS	318			COG3385	IS4 family transposase IS4
GLHBOIPB_03199	CDS	459				IS200/IS605 family transposase IS200C
GLHBOIPB_03200	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
GLHBOIPB_03201	CDS	3660		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
GLHBOIPB_03202	CDS	1230	fes_1		COG2382	Enterochelin esterase
GLHBOIPB_03203	CDS	957				hypothetical protein
GLHBOIPB_03204	CDS	966	fepA_1		COG4771	Ferrienterobactin receptor
GLHBOIPB_03205	CDS	1542				IS21 family transposase ISPpu7
GLHBOIPB_03206	CDS	747				IS21 family transposase ISEc12
GLHBOIPB_03207	CDS	1260	pfeA		COG4771	Ferric enterobactin receptor
GLHBOIPB_03208	CDS	1026				IS630 family transposase ISEc40
GLHBOIPB_03209	CDS	417	mprA_2		COG1846	Transcriptional repressor MprA
GLHBOIPB_03210	CDS	741	ydiV_2		COG2200	Anti-FlhC(2)FlhD(4) factor YdiV
GLHBOIPB_03211	CDS	1011	sfaH_1			S-fimbrial protein subunit SfaH
GLHBOIPB_03212	CDS	504	sfaS_1			S-fimbrial adhesin protein SfaS
GLHBOIPB_03213	CDS	528	sfaG_1			S-fimbrial protein subunit SfaG
GLHBOIPB_03214	CDS	2631	fimD_3		COG3188	Outer membrane usher protein FimD
GLHBOIPB_03215	CDS	696	focC_2			Chaperone protein FocC
GLHBOIPB_03216	CDS	447	lpfA_2			putative major fimbrial subunit LpfA
GLHBOIPB_03217	CDS	543	sfaA_1			S-fimbrial protein subunit SfaA
GLHBOIPB_03218	CDS	93				hypothetical protein
GLHBOIPB_03219	CDS	330	papB_2			Major pilu subunit operon regulatory protein PapB
GLHBOIPB_03220	CDS	222				P fimbrial regulatory protein KS71A
GLHBOIPB_03221	CDS	570				hypothetical protein
GLHBOIPB_03222	CDS	513				hypothetical protein
GLHBOIPB_03223	CDS	192				hypothetical protein
GLHBOIPB_03224	CDS	459				hypothetical protein
GLHBOIPB_03225	CDS	687				hypothetical protein
GLHBOIPB_03226	CDS	222				hypothetical protein
GLHBOIPB_03227	CDS	2004	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
GLHBOIPB_03228	CDS	150				hypothetical protein
GLHBOIPB_03229	CDS	912	cvaA_1		COG0845	Colicin V secretion protein CvaA
GLHBOIPB_03230	CDS	285	cvaA_2		COG0845	Colicin V secretion protein CvaA
GLHBOIPB_03231	CDS	453				hypothetical protein
GLHBOIPB_03232	CDS	1551				hypothetical protein
GLHBOIPB_03233	CDS	294				hypothetical protein
GLHBOIPB_03234	CDS	210	mchI			Microcin H47 immunity protein MchI
GLHBOIPB_03235	CDS	162				hypothetical protein
GLHBOIPB_03236	CDS	246				hypothetical protein
GLHBOIPB_03237	CDS	225				IS3 family transposase ISEc16
GLHBOIPB_03238	CDS	855				IS3 family transposase ISEc16
GLHBOIPB_03239	CDS	1035	aroH_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
GLHBOIPB_03240	CDS	237				hypothetical protein
GLHBOIPB_03241	CDS	372				ISL3 family transposase ISEc38
GLHBOIPB_03242	CDS	309				hypothetical protein
GLHBOIPB_03243	CDS	288				hypothetical protein
GLHBOIPB_03244	CDS	240	cea			Colicin-E1
GLHBOIPB_03245	CDS	564	dinG_1	3.1.-.-		3'-5' exonuclease DinG
GLHBOIPB_03246	CDS	690				hypothetical protein
GLHBOIPB_03247	CDS	231				hypothetical protein
GLHBOIPB_03248	CDS	396				hypothetical protein
GLHBOIPB_03249	CDS	156				hypothetical protein
GLHBOIPB_03250	CDS	192				hypothetical protein
GLHBOIPB_03251	CDS	378				hypothetical protein
GLHBOIPB_03252	CDS	459				hypothetical protein
GLHBOIPB_03253	CDS	2805	cdiA1	3.1.-.-		tRNA nuclease CdiA
GLHBOIPB_03254	CDS	2598	cdiA_1		COG3210	Toxin CdiA
GLHBOIPB_03255	CDS	366				hypothetical protein
GLHBOIPB_03256	CDS	906				IS3 family transposase IS2
GLHBOIPB_03257	CDS	363				hypothetical protein
GLHBOIPB_03258	CDS	1059	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
GLHBOIPB_03259	CDS	723				hypothetical protein
GLHBOIPB_03260	CDS	840				hypothetical protein
GLHBOIPB_03261	CDS	258				hypothetical protein
GLHBOIPB_03262	CDS	252	acpP_3		COG0236	Acyl carrier protein
GLHBOIPB_03263	CDS	582				hypothetical protein
GLHBOIPB_03264	CDS	1359				hypothetical protein
GLHBOIPB_03265	CDS	354				hypothetical protein
GLHBOIPB_03266	CDS	1677				hypothetical protein
GLHBOIPB_03267	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GLHBOIPB_03268	CDS	606	lolA_1			Outer-membrane lipoprotein carrier protein
GLHBOIPB_03269	CDS	2319				hypothetical protein
GLHBOIPB_03270	CDS	585				hypothetical protein
GLHBOIPB_03271	CDS	1170	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GLHBOIPB_03272	CDS	465				hypothetical protein
GLHBOIPB_03273	CDS	732	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GLHBOIPB_03274	CDS	1230	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GLHBOIPB_03275	CDS	426				hypothetical protein
GLHBOIPB_03276	CDS	342	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
GLHBOIPB_03277	CDS	198	garD_3	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
GLHBOIPB_03278	CDS	501	garD_4	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
GLHBOIPB_03279	CDS	282	srlR_6		COG1349	Glucitol operon repressor
GLHBOIPB_03280	CDS	252				hypothetical protein
GLHBOIPB_03281	CDS	624	kbaZ_2			D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
GLHBOIPB_03282	CDS	267	kbaY_4	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GLHBOIPB_03283	CDS	1164	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
GLHBOIPB_03284	CDS	1890				hypothetical protein
GLHBOIPB_03285	CDS	207	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
GLHBOIPB_03286	CDS	594				hypothetical protein
GLHBOIPB_03287	CDS	1443				hypothetical protein
GLHBOIPB_03288	CDS	1818				hypothetical protein
GLHBOIPB_03289	CDS	1203	intA_5		COG0582	Prophage integrase IntA
GLHBOIPB_03290	CDS	105				hypothetical protein
GLHBOIPB_03291	CDS	1368	dgcT	2.7.7.65		putative diguanylate cyclase DgcT
GLHBOIPB_03292	CDS	2424	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
GLHBOIPB_03293	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GLHBOIPB_03294	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GLHBOIPB_03295	CDS	414	pgaD			Biofilm PGA synthesis protein PgaD
GLHBOIPB_03296	CDS	789	phoH		COG1702	Protein PhoH
GLHBOIPB_03297	CDS	297				hypothetical protein
GLHBOIPB_03298	CDS	1272	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
GLHBOIPB_03299	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
GLHBOIPB_03300	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
