locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEKICEID_02264	tRNA	76				tRNA-Ala(ggc)
IEKICEID_02265	CDS	1422	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
IEKICEID_02266	tRNA	76				tRNA-Val(tac)
IEKICEID_02267	tRNA	76				tRNA-Val(tac)
IEKICEID_02268	tRNA	76				tRNA-Val(tac)
IEKICEID_02269	tRNA	76				tRNA-Lys(ttt)
IEKICEID_02270	tRNA	76				tRNA-Lys(ttt)
IEKICEID_02271	CDS	264				hypothetical protein
IEKICEID_02272	CDS	162				hypothetical protein
IEKICEID_02273	CDS	294				hypothetical protein
IEKICEID_02274	CDS	1767	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
IEKICEID_02275	CDS	669	metI_2		COG2011	D-methionine transport system permease protein MetI
IEKICEID_02276	CDS	1014	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
IEKICEID_02277	CDS	1461	hpyO	1.14.13.-	COG2072	FAD-dependent urate hydroxylase
IEKICEID_02278	CDS	1125				hypothetical protein
IEKICEID_02279	CDS	843	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
IEKICEID_02280	CDS	738		3.5.2.20	COG1878	Isatin hydrolase
IEKICEID_02281	CDS	1236			COG1055	putative transporter
IEKICEID_02282	CDS	1950	mtlA		COG2213	PTS system mannitol-specific EIICBA component
IEKICEID_02283	CDS	1161	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
IEKICEID_02284	CDS	531	mtlR		COG3722	Mannitol operon repressor
IEKICEID_02285	CDS	420		2.3.1.-		Acetyltransferase
IEKICEID_02286	CDS	408				hypothetical protein
IEKICEID_02287	CDS	261				hypothetical protein
IEKICEID_02288	CDS	1344				hypothetical protein
IEKICEID_02289	CDS	429				hypothetical protein
IEKICEID_02290	CDS	540				hypothetical protein
IEKICEID_02291	CDS	1092				hypothetical protein
IEKICEID_02292	CDS	1752				hypothetical protein
IEKICEID_02293	CDS	1611				hypothetical protein
IEKICEID_02294	CDS	3354				hypothetical protein
IEKICEID_02295	CDS	1089				hypothetical protein
IEKICEID_02296	CDS	258				hypothetical protein
IEKICEID_02297	CDS	297				hypothetical protein
IEKICEID_02298	CDS	2574	clpB		COG0542	Chaperone protein ClpB
IEKICEID_02299	CDS	735	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
IEKICEID_02300	CDS	978	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IEKICEID_02301	CDS	735	bamD		COG4105	Outer membrane protein assembly factor BamD
IEKICEID_02302	CDS	333	raiA		COG1544	Ribosome-associated inhibitor A
IEKICEID_02303	CDS	1173	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
IEKICEID_02304	CDS	1569				hypothetical protein
IEKICEID_02305	CDS	1122	tyrA		COG0287	T-protein
IEKICEID_02306	CDS	1095	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
IEKICEID_02307	CDS	354	rplS		COG0335	50S ribosomal protein L19
IEKICEID_02308	CDS	765	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
IEKICEID_02309	CDS	546	rimM		COG0806	Ribosome maturation factor RimM
IEKICEID_02310	CDS	249	rpsP		COG0228	30S ribosomal protein S16
IEKICEID_02311	CDS	1362	ffh		COG0541	Signal recognition particle protein
IEKICEID_02312	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
IEKICEID_02313	CDS	1287				hypothetical protein
IEKICEID_02314	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
IEKICEID_02315	CDS	1560	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
IEKICEID_02316	tRNA	77				tRNA-Arg(acg)
IEKICEID_02317	tRNA	77				tRNA-Arg(acg)
IEKICEID_02318	tRNA	77				tRNA-Arg(acg)
IEKICEID_02319	tRNA	93				tRNA-Ser(gct)
IEKICEID_02320	CDS	186	csrA_2		COG1551	Translational regulator CsrA
IEKICEID_02321	CDS	2628	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
IEKICEID_02322	CDS	1068	recA		COG0468	Protein RecA
IEKICEID_02323	CDS	504	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
IEKICEID_02324	CDS	1203	lplT			Lysophospholipid transporter LplT
IEKICEID_02325	CDS	2148	aas		COG0204	Bifunctional protein Aas
IEKICEID_02326	CDS	498	aroL	2.7.1.71		Shikimate kinase 2
IEKICEID_02327	CDS	1254	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IEKICEID_02328	CDS	1107	proB	2.7.2.11	COG0263	Glutamate 5-kinase
IEKICEID_02329	CDS	402	crl			Sigma factor-binding protein Crl
IEKICEID_02330	CDS	1251				hypothetical protein
IEKICEID_02331	CDS	465	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
IEKICEID_02332	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
IEKICEID_02333	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
IEKICEID_02334	CDS	915			COG0584	putative protein
IEKICEID_02335	CDS	378				hypothetical protein
IEKICEID_02336	CDS	363				hypothetical protein
IEKICEID_02337	CDS	366				hypothetical protein
IEKICEID_02338	CDS	228				hypothetical protein
IEKICEID_02339	CDS	1032	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
IEKICEID_02340	CDS	1227	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
IEKICEID_02341	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
IEKICEID_02342	CDS	630	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
IEKICEID_02343	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
IEKICEID_02344	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
IEKICEID_02345	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
IEKICEID_02346	CDS	738				hypothetical protein
IEKICEID_02347	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
IEKICEID_02348	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
IEKICEID_02349	CDS	2466	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
IEKICEID_02350	CDS	675				hypothetical protein
IEKICEID_02351	CDS	1233				hypothetical protein
IEKICEID_02352	CDS	639				hypothetical protein
IEKICEID_02353	CDS	1260	lysA	4.1.1.20		Diaminopimelate decarboxylase
IEKICEID_02354	CDS	936				hypothetical protein
IEKICEID_02355	CDS	921	dmlR_7			HTH-type transcriptional regulator DmlR
IEKICEID_02356	CDS	873				hypothetical protein
IEKICEID_02357	CDS	645				hypothetical protein
IEKICEID_02358	CDS	810				hypothetical protein
IEKICEID_02359	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
IEKICEID_02360	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
IEKICEID_02361	CDS	564				hypothetical protein
IEKICEID_02362	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
IEKICEID_02363	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
IEKICEID_02364	CDS	822	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
IEKICEID_02365	CDS	585				hypothetical protein
IEKICEID_02366	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
IEKICEID_02367	CDS	1140	hemW		COG0635	Heme chaperone HemW
IEKICEID_02368	CDS	951	yclQ_1		COG4607	Petrobactin-binding protein YclQ
IEKICEID_02369	CDS	732				hypothetical protein
IEKICEID_02370	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
IEKICEID_02371	CDS	150				hypothetical protein
IEKICEID_02372	CDS	333			COG3171	putative protein
IEKICEID_02373	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
IEKICEID_02374	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
IEKICEID_02375	CDS	270	yggX		COG2924	putative Fe(2+)-trafficking protein
IEKICEID_02376	CDS	1074	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
IEKICEID_02377	tRNA	76				tRNA-Phe(gaa)
IEKICEID_02378	CDS	1626	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
IEKICEID_02379	CDS	669	dcuR		COG4565	Transcriptional regulatory protein DcuR
IEKICEID_02380	CDS	1308	cimH		COG3493	Citrate/malate transporter
IEKICEID_02381	CDS	288	citD_2		COG3052	Citrate lyase acyl carrier protein
IEKICEID_02382	CDS	876	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
IEKICEID_02383	CDS	1542	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
IEKICEID_02384	CDS	1017	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
IEKICEID_02385	CDS	549	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
IEKICEID_02386	CDS	966	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
IEKICEID_02387	CDS	1017	cbh	3.5.1.24		Choloylglycine hydrolase
IEKICEID_02388	CDS	1485	oprJ		COG1538	Outer membrane protein OprJ
IEKICEID_02389	CDS	1866	mdtO		COG1289	Multidrug resistance protein MdtO
IEKICEID_02390	CDS	1041	mdtN		COG1566	Multidrug resistance protein MdtN
IEKICEID_02391	CDS	282				hypothetical protein
IEKICEID_02392	CDS	2208	purR_3			HTH-type transcriptional repressor PurR
IEKICEID_02393	CDS	822	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
IEKICEID_02394	CDS	1248	yegT_2			Putative nucleoside transporter YegT
IEKICEID_02395	CDS	714	sapB_2		COG1285	Protein SapB
IEKICEID_02396	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
IEKICEID_02397	CDS	729		5.1.1.13		Aspartate racemase
IEKICEID_02398	CDS	1302	dcuA_3		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
IEKICEID_02399	CDS	1074	eltD_2	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
IEKICEID_02400	CDS	915	rbsB_1		COG1879	Ribose import binding protein RbsB
IEKICEID_02401	CDS	1485	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
IEKICEID_02402	CDS	972	rbsC_2		COG1172	Ribose import permease protein RbsC
IEKICEID_02403	CDS	1008	rbsR_1		COG1609	Ribose operon repressor
IEKICEID_02404	CDS	795				hypothetical protein
IEKICEID_02405	CDS	348	trxA_1		COG0526	Thioredoxin 1
IEKICEID_02406	CDS	1032		4.6.1.13		1-phosphatidylinositol phosphodiesterase
IEKICEID_02407	CDS	444				hypothetical protein
IEKICEID_02408	CDS	261				hypothetical protein
IEKICEID_02409	CDS	1638				hypothetical protein
IEKICEID_02410	CDS	666	ccmB		COG2386	Heme exporter protein B
IEKICEID_02411	CDS	633	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
IEKICEID_02412	CDS	1179	kch		COG1226	Voltage-gated potassium channel Kch
IEKICEID_02413	CDS	1710	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
IEKICEID_02414	CDS	687				hypothetical protein
IEKICEID_02415	CDS	324				hypothetical protein
IEKICEID_02416	CDS	441		2.3.1.-		Acetyltransferase
IEKICEID_02417	CDS	267	ybiI		COG1734	putative protein YbiI
IEKICEID_02418	CDS	2007			COG1292	Glycine betaine transporter
IEKICEID_02419	CDS	414	cdiI			Immunity protein CdiI
IEKICEID_02420	CDS	219				hypothetical protein
IEKICEID_02421	CDS	606				hypothetical protein
IEKICEID_02422	CDS	1686				hypothetical protein
IEKICEID_02423	CDS	276				hypothetical protein
IEKICEID_02424	CDS	582				hypothetical protein
IEKICEID_02425	CDS	348				hypothetical protein
IEKICEID_02426	CDS	5253				hypothetical protein
IEKICEID_02427	CDS	1758				hypothetical protein
IEKICEID_02428	CDS	456	farR			HTH-type transcriptional regulator FarR
IEKICEID_02429	CDS	630	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
IEKICEID_02430	CDS	780	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
IEKICEID_02431	CDS	1467	betB_3	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
IEKICEID_02432	CDS	882	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
IEKICEID_02433	CDS	384	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
IEKICEID_02434	CDS	1227	bcr_2			Bicyclomycin resistance protein
IEKICEID_02435	CDS	1464	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
IEKICEID_02436	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
IEKICEID_02437	CDS	807	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
IEKICEID_02438	CDS	1368	ttuB_2			Putative tartrate transporter
IEKICEID_02439	CDS	891				hypothetical protein
IEKICEID_02440	CDS	1563	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
IEKICEID_02441	CDS	519	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
IEKICEID_02442	CDS	819				hypothetical protein
IEKICEID_02443	CDS	483				hypothetical protein
IEKICEID_02444	CDS	552	papA_1			Pap fimbrial major pilin protein
IEKICEID_02445	CDS	570				hypothetical protein
IEKICEID_02446	CDS	2490	papC_6		COG3188	Outer membrane usher protein PapC
IEKICEID_02447	CDS	729	papD_5		COG3121	Chaperone protein PapD
IEKICEID_02448	CDS	351				hypothetical protein
IEKICEID_02449	CDS	528				hypothetical protein
IEKICEID_02450	CDS	510				hypothetical protein
IEKICEID_02451	CDS	1053				hypothetical protein
IEKICEID_02452	CDS	1446				hypothetical protein
IEKICEID_02453	CDS	264				hypothetical protein
IEKICEID_02454	CDS	558	lemA_1		COG1704	Protein LemA
IEKICEID_02455	CDS	1050				hypothetical protein
IEKICEID_02456	CDS	537	lemA_2		COG1704	Protein LemA
IEKICEID_02457	CDS	393				hypothetical protein
IEKICEID_02458	CDS	1224				hypothetical protein
IEKICEID_02459	CDS	1434				hypothetical protein
IEKICEID_02460	CDS	252				hypothetical protein
IEKICEID_02461	CDS	2139	fptA		COG4773	Fe(3+)-pyochelin receptor
IEKICEID_02462	CDS	870	pchR		COG2207	Regulatory protein PchR
IEKICEID_02463	CDS	1182	yycB		COG2807	putative transporter YycB
IEKICEID_02464	CDS	468	guaD	3.5.4.3	COG0590	Guanine deaminase
IEKICEID_02465	CDS	687				hypothetical protein
IEKICEID_02466	CDS	858	hdfR_2			HTH-type transcriptional regulator HdfR
IEKICEID_02467	CDS	351				hypothetical protein
IEKICEID_02468	CDS	963	speB_2	3.5.3.11		Agmatinase
IEKICEID_02469	CDS	1221	gltS_2		COG0786	Sodium/glutamate symporter
IEKICEID_02470	CDS	882	gltC_2			HTH-type transcriptional regulator GltC
IEKICEID_02471	CDS	1077	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
IEKICEID_02472	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
IEKICEID_02473	CDS	1020	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
IEKICEID_02474	CDS	1995	tktA_2	2.2.1.1	COG0021	Transketolase 1
IEKICEID_02475	CDS	717	ecpE_1			putative fimbrial chaperone EcpE
IEKICEID_02476	CDS	1617	ecpD_1			Fimbria adhesin EcpD
IEKICEID_02477	CDS	2499	ecpC_1			putative outer membrane usher protein EcpC
IEKICEID_02478	CDS	684	ecpB_1			putative fimbrial chaperone EcpB
IEKICEID_02479	CDS	606	ecpA_1			Common pilus major fimbrillin subunit EcpA
IEKICEID_02480	CDS	321				hypothetical protein
IEKICEID_02481	CDS	105				hypothetical protein
IEKICEID_02482	CDS	306				hypothetical protein
IEKICEID_02483	CDS	609	ecpA_2			Common pilus major fimbrillin subunit EcpA
IEKICEID_02484	CDS	690	ecpB_2			putative fimbrial chaperone EcpB
IEKICEID_02485	CDS	2496	ecpC_2			putative outer membrane usher protein EcpC
IEKICEID_02486	CDS	1617	ecpD_2			Fimbria adhesin EcpD
IEKICEID_02487	CDS	678	ecpE_2			putative fimbrial chaperone EcpE
IEKICEID_02488	CDS	786				hypothetical protein
IEKICEID_02489	CDS	495				hypothetical protein
IEKICEID_02490	CDS	282				hypothetical protein
IEKICEID_02491	tRNA	77				tRNA-Asp(gtc)
IEKICEID_02492	CDS	762	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
IEKICEID_02493	CDS	471	rnhA	3.1.26.4	COG0328	Ribonuclease HI
IEKICEID_02494	CDS	735				hypothetical protein
IEKICEID_02495	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
IEKICEID_02496	CDS	1371	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
IEKICEID_02497	CDS	369	tomB			Hha toxicity modulator TomB
IEKICEID_02498	CDS	204	ymoA			Modulating protein YmoA
IEKICEID_02499	CDS	459	ybaY		COG3126	putative lipoprotein YbaY
IEKICEID_02500	CDS	870	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
IEKICEID_02501	CDS	1287	amtB			Ammonia channel
IEKICEID_02502	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
IEKICEID_02503	CDS	1785	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
IEKICEID_02504	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
IEKICEID_02505	CDS	462	decR_1		COG1522	DNA-binding transcriptional activator DecR
IEKICEID_02506	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IEKICEID_02507	CDS	429	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
IEKICEID_02508	CDS	372				hypothetical protein
IEKICEID_02509	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
IEKICEID_02510	CDS	276	hupB		COG0776	DNA-binding protein HU-beta
IEKICEID_02511	CDS	2439	lon_2	3.4.21.53	COG0466	Lon protease
IEKICEID_02512	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
IEKICEID_02513	CDS	621	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
IEKICEID_02514	CDS	1305	tig	5.2.1.8	COG0544	Trigger factor
IEKICEID_02515	CDS	339	bolA		COG0271	DNA-binding transcriptional regulator BolA
IEKICEID_02516	CDS	582				hypothetical protein
IEKICEID_02517	CDS	1503	ampG		COG0477	Anhydromuropeptide permease
IEKICEID_02518	CDS	771				hypothetical protein
IEKICEID_02519	CDS	942	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
IEKICEID_02520	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
IEKICEID_02521	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
IEKICEID_02522	CDS	333	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
IEKICEID_02523	CDS	888	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
IEKICEID_02524	CDS	1275	yajR		COG0477	Inner membrane transport protein YajR
IEKICEID_02525	CDS	492				hypothetical protein
IEKICEID_02526	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
IEKICEID_02527	CDS	594	yajL_1	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
IEKICEID_02528	CDS	1452	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
IEKICEID_02529	CDS	252	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IEKICEID_02530	CDS	918	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
IEKICEID_02531	CDS	1866	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IEKICEID_02532	CDS	393				hypothetical protein
IEKICEID_02533	CDS	594	yrdA_1		COG0663	Protein YrdA
IEKICEID_02534	CDS	786	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
IEKICEID_02535	CDS	1560	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
IEKICEID_02536	CDS	1221	caiB	2.8.3.21		L-carnitine CoA-transferase
IEKICEID_02537	CDS	1143	caiA	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
IEKICEID_02538	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
IEKICEID_02539	CDS	771	fixA		COG2086	Protein FixA
IEKICEID_02540	CDS	942	fixB		COG2025	Protein FixB
IEKICEID_02541	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
IEKICEID_02542	CDS	288	fixX		COG2440	Ferredoxin-like protein FixX
IEKICEID_02543	CDS	1326	ygcS			Inner membrane metabolite transport protein YgcS
IEKICEID_02544	CDS	2127	fusA		COG0480	Elongation factor G
IEKICEID_02545	CDS	471	rpsG		COG0049	30S ribosomal protein S7
IEKICEID_02546	CDS	375	rpsL		COG0048	30S ribosomal protein S12
IEKICEID_02547	CDS	288	tusB		COG2168	Protein TusB
IEKICEID_02548	CDS	360	tusC		COG2923	Protein TusC
IEKICEID_02549	CDS	405	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
IEKICEID_02550	CDS	705	dauR_3		COG2964	Transcriptional regulator DauR
IEKICEID_02551	CDS	744	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
IEKICEID_02552	CDS	222	slyX			Protein SlyX
IEKICEID_02553	CDS	606				hypothetical protein
IEKICEID_02554	CDS	204				hypothetical protein
IEKICEID_02555	CDS	1809	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
IEKICEID_02556	CDS	555	ywrO	1.6.99.-	COG2249	General stress protein 14
IEKICEID_02557	CDS	1935	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
IEKICEID_02558	CDS	96				hypothetical protein
IEKICEID_02559	CDS	330	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
IEKICEID_02560	CDS	2268	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
IEKICEID_02561	CDS	861	murR_2		COG1737	HTH-type transcriptional regulator MurR
IEKICEID_02562	CDS	912	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
IEKICEID_02563	CDS	1467	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
IEKICEID_02564	CDS	606	eamB_2		COG1280	Cysteine/O-acetylserine efflux protein
IEKICEID_02565	CDS	1029				hypothetical protein
IEKICEID_02566	CDS	219				hypothetical protein
IEKICEID_02567	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
IEKICEID_02568	CDS	402	yhfA		COG1765	Protein YhfA
IEKICEID_02569	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
IEKICEID_02570	CDS	1230				hypothetical protein
IEKICEID_02571	CDS	1215	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
IEKICEID_02572	CDS	576	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
IEKICEID_02573	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IEKICEID_02574	CDS	612	engB		COG0218	putative GTP-binding protein EngB
IEKICEID_02575	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
IEKICEID_02576	CDS	621	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
IEKICEID_02577	CDS	996	srkA	2.7.11.1	COG2334	Stress response kinase A
IEKICEID_02578	CDS	270	yihD		COG3084	Protein YihD
IEKICEID_02579	CDS	588	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
IEKICEID_02580	CDS	543	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
IEKICEID_02581	CDS	699				hypothetical protein
IEKICEID_02582	CDS	600				hypothetical protein
IEKICEID_02583	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
IEKICEID_02584	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
IEKICEID_02585	CDS	405	yqjC			Protein YqjC
IEKICEID_02586	CDS	993	yhjD		COG1295	Inner membrane protein YhjD
IEKICEID_02587	CDS	1062	pnoA	1.13.12.-		Nitronate monooxygenase
IEKICEID_02588	CDS	999	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
IEKICEID_02589	CDS	1497	yhjJ		COG0612	Protein YhjJ
IEKICEID_02590	CDS	699	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
