locus_tag	ftype	length_bp	gene	EC_number	COG	product
MPKLEMIK_02576	CDS	282				hypothetical protein
MPKLEMIK_02577	CDS	1989	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MPKLEMIK_02578	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
MPKLEMIK_02579	CDS	1176	yfcJ_2			putative MFS-type transporter YfcJ
MPKLEMIK_02580	CDS	978	flk			Flagellar regulator flk
MPKLEMIK_02581	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
MPKLEMIK_02582	CDS	1014	usg		COG0136	USG-1 protein
MPKLEMIK_02583	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MPKLEMIK_02584	CDS	660	dedA		COG0586	Protein DedA
MPKLEMIK_02585	CDS	984	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MPKLEMIK_02586	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MPKLEMIK_02587	CDS	690	dedD			Cell division protein DedD
MPKLEMIK_02588	CDS	489	cvpA		COG1286	Colicin V production protein
MPKLEMIK_02589	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MPKLEMIK_02590	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
MPKLEMIK_02591	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
MPKLEMIK_02592	CDS	783	hisJ_1		COG0834	Histidine-binding periplasmic protein
MPKLEMIK_02593	CDS	687	hisQ_1		COG4215	Histidine transport system permease protein HisQ
MPKLEMIK_02594	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
MPKLEMIK_02595	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
MPKLEMIK_02596	CDS	528				hypothetical protein
MPKLEMIK_02597	CDS	894				Epimerase family protein
MPKLEMIK_02598	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
MPKLEMIK_02599	CDS	630	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
MPKLEMIK_02600	CDS	639	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
MPKLEMIK_02601	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
MPKLEMIK_02602	CDS	552	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
MPKLEMIK_02603	CDS	2148	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
MPKLEMIK_02604	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
MPKLEMIK_02605	CDS	456				hypothetical protein
MPKLEMIK_02606	CDS	495				hypothetical protein
MPKLEMIK_02607	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
MPKLEMIK_02608	CDS	1833				hypothetical protein
MPKLEMIK_02609	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
MPKLEMIK_02610	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
MPKLEMIK_02611	CDS	927	cmpR_1			HTH-type transcriptional activator CmpR
MPKLEMIK_02612	CDS	360	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
MPKLEMIK_02613	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
MPKLEMIK_02614	CDS	1809	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
MPKLEMIK_02615	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
MPKLEMIK_02616	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
MPKLEMIK_02617	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
MPKLEMIK_02618	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
MPKLEMIK_02619	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
MPKLEMIK_02620	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
MPKLEMIK_02621	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
MPKLEMIK_02622	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
MPKLEMIK_02623	CDS	1320	xylA_1	5.3.1.5		Xylose isomerase
MPKLEMIK_02624	CDS	1455	uidB		COG2211	Glucuronide carrier protein
MPKLEMIK_02625	CDS	1680	xynB	3.2.1.37		Beta-xylosidase
MPKLEMIK_02626	CDS	639				hypothetical protein
MPKLEMIK_02627	CDS	243				IS256 family transposase ISSod4
MPKLEMIK_02628	CDS	810				hypothetical protein
MPKLEMIK_02629	CDS	2223				hypothetical protein
MPKLEMIK_02630	CDS	348				IS3 family transposase ISYps8
MPKLEMIK_02631	CDS	267				IS3 family transposase ISYpe1
MPKLEMIK_02632	CDS	114				hypothetical protein
MPKLEMIK_02633	CDS	1128				hypothetical protein
MPKLEMIK_02634	CDS	264				hypothetical protein
MPKLEMIK_02635	CDS	1224				hypothetical protein
MPKLEMIK_02636	CDS	267				hypothetical protein
MPKLEMIK_02637	CDS	555				hypothetical protein
MPKLEMIK_02638	CDS	885				hypothetical protein
MPKLEMIK_02639	CDS	510				IS3 family transposase IS1400
MPKLEMIK_02640	CDS	282				IS3 family transposase IS1400
MPKLEMIK_02641	CDS	1893				hypothetical protein
MPKLEMIK_02642	CDS	1236				hypothetical protein
MPKLEMIK_02643	CDS	402				hypothetical protein
MPKLEMIK_02644	CDS	885				hypothetical protein
MPKLEMIK_02645	CDS	342	ykfI			Toxin YkfI
MPKLEMIK_02646	CDS	327	yfjZ			Antitoxin YfjZ
MPKLEMIK_02647	CDS	477				hypothetical protein
MPKLEMIK_02648	CDS	447	klcA_1			Antirestriction protein KlcA
MPKLEMIK_02649	CDS	690				hypothetical protein
MPKLEMIK_02650	CDS	891	era_2			GTPase Era
MPKLEMIK_02651	CDS	1089				hypothetical protein
MPKLEMIK_02652	CDS	243				hypothetical protein
MPKLEMIK_02653	CDS	600				hypothetical protein
MPKLEMIK_02654	CDS	3414				hypothetical protein
MPKLEMIK_02655	CDS	1635				hypothetical protein
MPKLEMIK_02656	CDS	1173	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
MPKLEMIK_02657	CDS	3282				hypothetical protein
MPKLEMIK_02658	CDS	1323				hypothetical protein
MPKLEMIK_02659	CDS	966				hypothetical protein
MPKLEMIK_02660	CDS	876				hypothetical protein
MPKLEMIK_02661	CDS	1266	intA_6		COG0582	Prophage integrase IntA
MPKLEMIK_02662	tRNA	85				tRNA-Leu(caa)
MPKLEMIK_02663	CDS	669	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
MPKLEMIK_02664	CDS	1470	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
MPKLEMIK_02665	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
MPKLEMIK_02666	CDS	873	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MPKLEMIK_02667	CDS	888	lacG_1			Lactose transport system permease protein LacG
MPKLEMIK_02668	CDS	825	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MPKLEMIK_02669	CDS	1074	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MPKLEMIK_02670	CDS	1311	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MPKLEMIK_02671	CDS	900	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
MPKLEMIK_02672	CDS	885				hypothetical protein
MPKLEMIK_02673	CDS	1014	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MPKLEMIK_02674	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
MPKLEMIK_02675	CDS	1914	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
MPKLEMIK_02676	CDS	858	hexR_4		COG1737	HTH-type transcriptional regulator HexR
MPKLEMIK_02677	CDS	1242				hypothetical protein
MPKLEMIK_02678	CDS	1065				hypothetical protein
MPKLEMIK_02679	CDS	999	rbsC_4		COG1172	Ribose import permease protein RbsC
MPKLEMIK_02680	CDS	1503	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MPKLEMIK_02681	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
MPKLEMIK_02682	CDS	744	bdcA_2		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
MPKLEMIK_02683	CDS	303				hypothetical protein
MPKLEMIK_02684	CDS	405				hypothetical protein
MPKLEMIK_02685	CDS	198				hypothetical protein
MPKLEMIK_02686	CDS	2106	cstA		COG1966	Peptide transporter CstA
MPKLEMIK_02687	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
MPKLEMIK_02688	CDS	756	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
MPKLEMIK_02689	CDS	852	entB	6.3.2.14	COG1535	Enterobactin synthase component B
MPKLEMIK_02690	CDS	1608	entE	6.3.2.14	COG1021	Enterobactin synthase component E
MPKLEMIK_02691	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
MPKLEMIK_02692	CDS	960	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
MPKLEMIK_02693	CDS	1242	entS		COG0477	Enterobactin exporter EntS
MPKLEMIK_02694	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
MPKLEMIK_02695	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
MPKLEMIK_02696	CDS	795	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
MPKLEMIK_02697	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
MPKLEMIK_02698	CDS	204	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
MPKLEMIK_02699	CDS	1209	fes		COG2382	Enterochelin esterase
MPKLEMIK_02700	CDS	2229	fepA_2		COG4771	Ferrienterobactin receptor
MPKLEMIK_02701	CDS	624	entD	2.7.8.-	COG2977	Enterobactin synthase component D
MPKLEMIK_02702	CDS	936	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MPKLEMIK_02703	CDS	831	aptA_1	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MPKLEMIK_02704	CDS	951	sorC_1		COG2390	Sorbitol operon regulator
MPKLEMIK_02705	CDS	1521	aplK	2.7.1.-	COG0554	Apulose kinase
MPKLEMIK_02706	CDS	936	rbsB_3		COG1879	Ribose import binding protein RbsB
MPKLEMIK_02707	CDS	621				hypothetical protein
MPKLEMIK_02708	CDS	1545	rbsA_4	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MPKLEMIK_02709	CDS	1068	rbsC_5		COG1172	Ribose import permease protein RbsC
MPKLEMIK_02710	CDS	798	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MPKLEMIK_02711	CDS	786	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
MPKLEMIK_02712	CDS	606				hypothetical protein
MPKLEMIK_02713	CDS	894	gcvA_3			Glycine cleavage system transcriptional activator
MPKLEMIK_02714	CDS	1257	ybdG_1		COG0668	Miniconductance mechanosensitive channel YbdG
MPKLEMIK_02715	CDS	447	ivy			Inhibitor of vertebrate lysozyme
MPKLEMIK_02716	CDS	2034	betT		COG1292	High-affinity choline transport protein
MPKLEMIK_02717	CDS	588	betI_4		COG1309	HTH-type transcriptional regulator BetI
MPKLEMIK_02718	CDS	1473	betB_3	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
MPKLEMIK_02719	CDS	1665	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
MPKLEMIK_02720	CDS	696				hypothetical protein
MPKLEMIK_02721	CDS	1569	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
MPKLEMIK_02722	CDS	1023	dppB_1		COG0601	Dipeptide transport system permease protein DppB
MPKLEMIK_02723	CDS	834	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
MPKLEMIK_02724	CDS	837	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
MPKLEMIK_02725	CDS	705	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
MPKLEMIK_02726	CDS	858	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
MPKLEMIK_02727	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
MPKLEMIK_02728	CDS	1296	clcB_2		COG0038	Voltage-gated ClC-type chloride channel ClcB
MPKLEMIK_02729	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MPKLEMIK_02730	CDS	1224	mlc		COG1940	Protein mlc
MPKLEMIK_02731	CDS	903	hcaR			Hca operon transcriptional activator HcaR
MPKLEMIK_02732	CDS	1251	ynfM			Inner membrane transport protein YnfM
MPKLEMIK_02733	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
MPKLEMIK_02734	CDS	372				hypothetical protein
MPKLEMIK_02735	CDS	105				hypothetical protein
MPKLEMIK_02736	CDS	813				hypothetical protein
MPKLEMIK_02737	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
MPKLEMIK_02738	CDS	363	mdtJ_2		COG2076	Spermidine export protein MdtJ
MPKLEMIK_02739	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
MPKLEMIK_02740	CDS	1656	madA_1	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
MPKLEMIK_02741	CDS	843	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
MPKLEMIK_02742	CDS	300	mdcC_1			Malonate decarboxylase acyl carrier protein
MPKLEMIK_02743	CDS	834	madC_1	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
MPKLEMIK_02744	CDS	801				hypothetical protein
MPKLEMIK_02745	CDS	960				hypothetical protein
MPKLEMIK_02746	CDS	618	mdcG_1	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
MPKLEMIK_02747	CDS	903	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MPKLEMIK_02748	CDS	927				hypothetical protein
MPKLEMIK_02749	CDS	1179				hypothetical protein
MPKLEMIK_02750	CDS	1647	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MPKLEMIK_02751	CDS	921	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MPKLEMIK_02752	CDS	357				hypothetical protein
MPKLEMIK_02753	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
MPKLEMIK_02754	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
MPKLEMIK_02755	CDS	951	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
MPKLEMIK_02756	CDS	2778	namA_2	1.6.99.1		NADPH dehydrogenase
MPKLEMIK_02757	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
MPKLEMIK_02758	CDS	1653	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
MPKLEMIK_02759	CDS	687				hypothetical protein
MPKLEMIK_02760	CDS	846				hypothetical protein
MPKLEMIK_02761	CDS	390				hypothetical protein
MPKLEMIK_02762	CDS	765	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
MPKLEMIK_02763	CDS	1353	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
MPKLEMIK_02764	CDS	1203	pcaF_2	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
MPKLEMIK_02765	CDS	657	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
MPKLEMIK_02766	CDS	687	pcaI	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
MPKLEMIK_02767	CDS	807	pcaR_2		COG1414	Pca regulon regulatory protein
MPKLEMIK_02768	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
MPKLEMIK_02769	CDS	909	tsaR_2			HTH-type transcriptional regulator TsaR
MPKLEMIK_02770	CDS	1311	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
MPKLEMIK_02771	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MPKLEMIK_02772	CDS	1119	abgT_2		COG2978	p-aminobenzoyl-glutamate transport protein
MPKLEMIK_02773	CDS	1101				hypothetical protein
MPKLEMIK_02774	CDS	282				hypothetical protein
MPKLEMIK_02775	CDS	549	hin_1		COG1961	DNA-invertase hin
MPKLEMIK_02776	CDS	1641				hypothetical protein
MPKLEMIK_02777	CDS	147				hypothetical protein
MPKLEMIK_02778	CDS	141				hypothetical protein
MPKLEMIK_02779	CDS	2310				hypothetical protein
MPKLEMIK_02780	CDS	1317				hypothetical protein
MPKLEMIK_02781	CDS	2196	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
MPKLEMIK_02782	CDS	1245				hypothetical protein
MPKLEMIK_02783	CDS	348				hypothetical protein
MPKLEMIK_02784	CDS	858				hypothetical protein
MPKLEMIK_02785	CDS	561	pld	3.1.4.4		Phospholipase D
MPKLEMIK_02786	CDS	2322				hypothetical protein
MPKLEMIK_02787	CDS	546				hypothetical protein
MPKLEMIK_02788	CDS	348				hypothetical protein
MPKLEMIK_02789	CDS	597	finO			Fertility inhibition protein
MPKLEMIK_02790	CDS	726				hypothetical protein
MPKLEMIK_02791	CDS	5262	traI			Multifunctional conjugation protein TraI
MPKLEMIK_02792	CDS	2310	traD			Coupling protein TraD
MPKLEMIK_02793	CDS	732	ylpA			Lipoprotein YlpA
MPKLEMIK_02794	CDS	531	traS			Protein TraS
MPKLEMIK_02795	CDS	2850				hypothetical protein
MPKLEMIK_02796	CDS	1371				hypothetical protein
MPKLEMIK_02797	CDS	429				hypothetical protein
MPKLEMIK_02798	CDS	573				hypothetical protein
MPKLEMIK_02799	CDS	240	traQ			Protein TraQ
MPKLEMIK_02800	CDS	753				hypothetical protein
MPKLEMIK_02801	CDS	327				hypothetical protein
MPKLEMIK_02802	CDS	186				hypothetical protein
MPKLEMIK_02803	CDS	237				hypothetical protein
MPKLEMIK_02804	CDS	2007	traN			Mating pair stabilization protein TraN
MPKLEMIK_02805	CDS	639				hypothetical protein
MPKLEMIK_02806	CDS	993				hypothetical protein
MPKLEMIK_02807	CDS	627				hypothetical protein
MPKLEMIK_02808	CDS	390				hypothetical protein
MPKLEMIK_02809	CDS	2640	traC_2			Protein TraC
MPKLEMIK_02810	CDS	393				hypothetical protein
MPKLEMIK_02811	CDS	405				hypothetical protein
MPKLEMIK_02812	CDS	318				hypothetical protein
MPKLEMIK_02813	CDS	219				hypothetical protein
MPKLEMIK_02814	CDS	411				hypothetical protein
MPKLEMIK_02815	CDS	570	traV			Protein TraV
MPKLEMIK_02816	CDS	597				hypothetical protein
MPKLEMIK_02817	CDS	1425				hypothetical protein
MPKLEMIK_02818	CDS	741				hypothetical protein
MPKLEMIK_02819	CDS	567				hypothetical protein
MPKLEMIK_02820	CDS	306				hypothetical protein
MPKLEMIK_02821	CDS	369	traA			Pilin
MPKLEMIK_02822	CDS	696	traJ			Protein TraJ
MPKLEMIK_02823	CDS	393	traM			Relaxosome protein TraM
MPKLEMIK_02824	CDS	486				hypothetical protein
MPKLEMIK_02825	CDS	822				hypothetical protein
MPKLEMIK_02826	CDS	414	higA		COG5499	Antitoxin HigA
MPKLEMIK_02827	CDS	279	higA1		COG1396	Antitoxin HigA1
MPKLEMIK_02828	CDS	225				hypothetical protein
MPKLEMIK_02829	CDS	213				hypothetical protein
MPKLEMIK_02830	CDS	357				hypothetical protein
MPKLEMIK_02831	CDS	951	talB_2	2.2.1.2	COG0176	Transaldolase B
MPKLEMIK_02832	CDS	459	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
MPKLEMIK_02833	CDS	375	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
MPKLEMIK_02834	CDS	1020	kdgT			2-keto-3-deoxygluconate permease
MPKLEMIK_02835	CDS	1719				hypothetical protein
MPKLEMIK_02836	CDS	1008	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
MPKLEMIK_02837	CDS	798	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
MPKLEMIK_02838	CDS	963	sorC_2		COG2390	Sorbitol operon regulator
MPKLEMIK_02839	CDS	345				hypothetical protein
MPKLEMIK_02840	CDS	831	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
MPKLEMIK_02841	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
MPKLEMIK_02842	CDS	1245	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MPKLEMIK_02843	CDS	702	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MPKLEMIK_02844	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MPKLEMIK_02845	CDS	3447	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MPKLEMIK_02846	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
MPKLEMIK_02847	CDS	258	bhsA_1			Multiple stress resistance protein BhsA
MPKLEMIK_02848	CDS	636	comR			HTH-type transcriptional repressor ComR
MPKLEMIK_02849	CDS	2190	iutA			Ferric aerobactin receptor
MPKLEMIK_02850	CDS	540				hypothetical protein
MPKLEMIK_02851	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
MPKLEMIK_02852	CDS	543				hypothetical protein
MPKLEMIK_02853	CDS	1023	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MPKLEMIK_02854	CDS	828	thiK	2.7.1.89	COG0510	Thiamine kinase
MPKLEMIK_02855	CDS	648	lpoB		COG3417	Penicillin-binding protein activator LpoB
MPKLEMIK_02856	CDS	375				hypothetical protein
MPKLEMIK_02857	CDS	357	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
MPKLEMIK_02858	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
MPKLEMIK_02859	CDS	795	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MPKLEMIK_02860	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MPKLEMIK_02861	CDS	642	tmk	2.7.4.9	COG0125	Thymidylate kinase
MPKLEMIK_02862	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MPKLEMIK_02863	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MPKLEMIK_02864	CDS	1242	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MPKLEMIK_02865	CDS	237	acpP			Acyl carrier protein
MPKLEMIK_02866	CDS	735	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MPKLEMIK_02867	CDS	930	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MPKLEMIK_02868	CDS	954	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MPKLEMIK_02869	CDS	1161	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MPKLEMIK_02870	CDS	174	rpmF		COG0333	50S ribosomal protein L32
MPKLEMIK_02871	CDS	522	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MPKLEMIK_02872	CDS	585	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
MPKLEMIK_02873	CDS	996	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MPKLEMIK_02874	CDS	3234	rne	3.1.26.12	COG1530	Ribonuclease E
MPKLEMIK_02875	CDS	936	dmlR_11			HTH-type transcriptional regulator DmlR
MPKLEMIK_02876	CDS	1215	sotB_5			sugar efflux transporter
MPKLEMIK_02877	CDS	1536	murJ		COG0728	putative lipid II flippase MurJ
MPKLEMIK_02878	CDS	924	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
MPKLEMIK_02879	CDS	654				hypothetical protein
MPKLEMIK_02880	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
MPKLEMIK_02881	CDS	1209	mdtH_1			Multidrug resistance protein MdtH
MPKLEMIK_02882	CDS	561	yceB			putative lipoprotein YceB
MPKLEMIK_02883	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
MPKLEMIK_02884	CDS	729				hypothetical protein
MPKLEMIK_02885	CDS	489				hypothetical protein
MPKLEMIK_02886	CDS	2736				hypothetical protein
MPKLEMIK_02887	CDS	300				hypothetical protein
MPKLEMIK_02888	CDS	516				hypothetical protein
MPKLEMIK_02889	CDS	1182	gpFI_2			Putative prophage major tail sheath protein
MPKLEMIK_02890	CDS	1155				hypothetical protein
MPKLEMIK_02891	CDS	249				hypothetical protein
MPKLEMIK_02892	CDS	177				hypothetical protein
MPKLEMIK_02893	CDS	897				hypothetical protein
MPKLEMIK_02894	CDS	228	yccJ			putative protein YccJ
MPKLEMIK_02895	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
MPKLEMIK_02896	CDS	939				hypothetical protein
MPKLEMIK_02897	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
MPKLEMIK_02898	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
MPKLEMIK_02899	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
MPKLEMIK_02900	CDS	804	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MPKLEMIK_02901	CDS	393	rutC_1	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
MPKLEMIK_02902	CDS	711	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MPKLEMIK_02903	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MPKLEMIK_02904	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
MPKLEMIK_02905	CDS	396				hypothetical protein
MPKLEMIK_02906	CDS	3963	putA		COG0506	Bifunctional protein PutA
MPKLEMIK_02907	CDS	1509	putP		COG0591	Sodium/proline symporter
MPKLEMIK_02908	CDS	435				hypothetical protein
MPKLEMIK_02909	CDS	1218	nupC_2		COG1972	Nucleoside permease NupC
MPKLEMIK_02910	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
MPKLEMIK_02911	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
MPKLEMIK_02912	CDS	1284	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
MPKLEMIK_02913	CDS	789	phoH		COG1702	Protein PhoH
MPKLEMIK_02914	CDS	645	dsbA_2		COG0526	Thiol:disulfide interchange protein DsbA
MPKLEMIK_02915	tRNA	88				tRNA-Ser(gga)
MPKLEMIK_02916	CDS	678	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
MPKLEMIK_02917	CDS	861				hypothetical protein
